"Name","Address","City","Zip","lat","lon","Cuisines","Rating","Votes","Price","url"
"China House","4506 Liberty Ave,Pittsburgh, PA 15224","Pittsburgh","15224","40.46275","-79.95172","Chinese","4.0","33","$","https://www.yelp.com/biz/china-house-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Carbonara's Restaurant","250 Mount Lebanon Blvd,Pittsburgh, PA 15234","Pittsburgh","15234","40.36797","-80.03697","Pizza, Italian","3.5","52","$$","https://www.yelp.com/biz/carbonaras-restaurant-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"The Groove Cheesesteak Co","2000 E Carson St,Pittsburgh, PA 15203","Pittsburgh","15203","40.4283180236816","-79.9775085449219","Cheesesteaks, American (Traditional)","3.0","74","$","https://www.yelp.com/biz/the-groove-cheesesteak-co-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Bakn","335 E Main St,Carnegie, PA 15106","Carnegie","15106","40.4095966199252","-80.0834494829178","Coffee & Tea, Breakfast & Brunch, Burgers","4.0","293","$$","https://www.yelp.com/biz/bakn-carnegie?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"The Alcove","875 Greentree Rd,Bldg 4 Ste 106,Pittsburgh, PA 15220","Pittsburgh","15220","40.4266685096849","-80.0406498659631","Sandwiches, Diners, Delis","4.5","23","$","https://www.yelp.com/biz/the-alcove-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Giovanni's Pizza & Pasta","3047 W Liberty Ave,Pittsburgh, PA 15216","Pittsburgh","15216","40.3921276","-80.0377055","Pizza, Gluten-Free","3.5","67","$$","https://www.yelp.com/biz/giovannis-pizza-and-pasta-pittsburgh-2?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Osteria 2350","2350 Railroad St,Pittsburgh, PA 15222","Pittsburgh","15222","40.4545236188797","-79.9825752939179","Italian, Pizza, Sandwiches","3.5","65","$$","https://www.yelp.com/biz/osteria-2350-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Mullaneys Harp and Fiddle","2329 Penn Ave,Pittsburgh, PA 15222","Pittsburgh","15222","40.45347","-79.981","Irish, Pubs","3.5","43","$$","https://www.yelp.com/biz/mullaneys-harp-and-fiddle-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Tong's Cuisine","228 Semple St,Pittsburgh, PA 15213","Pittsburgh","15213","40.4394645690918","-79.9582214355469","Chinese","3.5","36","$","https://www.yelp.com/biz/tongs-cuisine-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Cocina Mendoza","300 Mt Lebanon Blvd,Pittsburgh, PA 15234","Pittsburgh","15234","40.368716","-80.034629","Mexican","3.5","72","$$","https://www.yelp.com/biz/cocina-mendoza-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Rialto Pizza","623 Greenfield Ave,Pittsburgh, PA 15207","Pittsburgh","15207","40.4264678955078","-79.9388046264648","Pizza, Ice Cream & Frozen Yogurt, Desserts","3.5","43","$","https://www.yelp.com/biz/rialto-pizza-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Veltre's Pizza","1268 Brinton Rd,Pittsburgh, PA 15221","Pittsburgh","15221","40.42245","-79.865","Pizza, Burgers, Sandwiches","4.5","27","$$","https://www.yelp.com/biz/veltres-pizza-pittsburgh-4?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Le Lyonnais","947 Penn Ave,Pittsburgh, PA 15222","Pittsburgh","15222","40.44438","-79.99648","French","3.5","48","$$","https://www.yelp.com/biz/le-lyonnais-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Craftwork Kitchen","600 Grant St,USX Tower,Pittsburgh, PA 15219","Pittsburgh","15219","40.441355","-79.994853","Food Court","4.0","23","$","https://www.yelp.com/biz/craftwork-kitchen-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Eat'n Park","1816 Murray Ave,Pittsburgh, PA 15217","Pittsburgh","15217","40.43643","-79.92314","Breakfast & Brunch, Diners, American (Traditional)","3.0","77","$","https://www.yelp.com/biz/eatn-park-pittsburgh-12?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Lindos Restaurant","947 Western Ave,Pittsburgh, PA 15233","Pittsburgh","15233","40.45141","-80.0183","Greek, Breakfast & Brunch, Diners","3.5","44","$","https://www.yelp.com/biz/lindos-restaurant-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Crystal On Penn","1211 Penn Ave,Pittsburgh, PA 15222","Pittsburgh","15222","40.44612","-79.99225","Mediterranean","3.5","53","$$","https://www.yelp.com/biz/crystal-on-penn-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Mekong Restaurant","1429 Potomac Ave,Pittsburgh, PA 15216","Pittsburgh","15216","40.3958174","-80.0350524","Vietnamese, Chinese, Asian Fusion","3.5","60","$$","https://www.yelp.com/biz/mekong-restaurant-pittsburgh-2?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Thai Touch Kitchen","665 Washington Rd,Pittsburgh, PA 15228","Pittsburgh","15228","40.38123","-80.04404","Thai","4.0","40","$$","https://www.yelp.com/biz/thai-touch-kitchen-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Tai Pei","1124 Freeport Rd,Pittsburgh, PA 15238","Pittsburgh","15238","40.487652925642","-79.880616356427","Chinese, Taiwanese, Sushi Bars","3.5","69","$$","https://www.yelp.com/biz/tai-pei-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Wang's Kitchen","3625 Brownsville Rd,Pittsburgh, PA 15227","Pittsburgh","15227","40.37317","-79.97514","Chinese","4.0","38","$","https://www.yelp.com/biz/wangs-kitchen-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"J & J's Family Restaurant & Catering","300 Shiloh St,Mt. Washington,Pittsburgh, PA 15211","Pittsburgh","15211","40.4293582085987","-80.0074303150177","Breakfast & Brunch, American (New)","4.0","38","$","https://www.yelp.com/biz/j-and-js-family-restaurant-and-catering-pittsburgh-2?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"El Campesino","4771 McKnight Rd,Pittsburgh, PA 15237","Pittsburgh","15237","40.520705","-80.005774","Mexican, Desserts, Beer Bar","3.0","84","$$","https://www.yelp.com/biz/el-campesino-pittsburgh-2?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Badamo's Pizza","1106 Federal St,Pittsburgh, PA 15212","Pittsburgh","15212","40.4558035303933","-80.0065898300499","Pizza","4.5","18","","https://www.yelp.com/biz/badamos-pizza-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Mexi-Casa","3001 W Liberty Ave,Pittsburgh, PA 15216","Pittsburgh","15216","40.39289","-80.03681","Mexican","3.0","72","$$","https://www.yelp.com/biz/mexi-casa-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Village Tavern and Trattoria","424 S Main St,Pittsburgh, PA 15220","Pittsburgh","15220","40.441158001788","-80.0337334702607","Italian","3.5","39","$$","https://www.yelp.com/biz/village-tavern-and-trattoria-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Asiatique Thai Bistro","6525 Penn Ave,Pittsburgh, PA 15206","Pittsburgh","15206","40.4565508490606","-79.914870405773","Thai","3.5","62","$$","https://www.yelp.com/biz/asiatique-thai-bistro-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Frankie's Extra Long","3535 Butler St,Pittsburgh, PA 15201","Pittsburgh","15201","40.46497","-79.96583","Sandwiches","4.5","19","$","https://www.yelp.com/biz/frankies-extra-long-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Mike & Tony's Gyros","927 Liberty Ave,Pittsburgh, PA 15222","Pittsburgh","15222","40.443431854248","-79.9970779418945","Greek, Mediterranean","4.0","37","$","https://www.yelp.com/biz/mike-and-tonys-gyros-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Benihana","2100 Greentree Rd,Pittsburgh, PA 15220","Pittsburgh","15220","40.39264","-80.0702699","Japanese","3.0","69","$$$","https://www.yelp.com/biz/benihana-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Alfred's Deli & Market","3041 Brereton St,Pittsburgh, PA 15219","Pittsburgh","15219","40.45676","-79.96833","Delis, Polish, Grocery","5.0","13","$","https://www.yelp.com/biz/alfreds-deli-and-market-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Duck Donuts","100 Siena Dr,Pittsburgh, PA 15241","Pittsburgh","15241","40.43851","-79.99734","Coffee & Tea, Breakfast & Brunch, Donuts","4.0","41","$","https://www.yelp.com/biz/duck-donuts-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Molly's Pizza","1525 Potomac Ave,Pittsburgh, PA 15216","Pittsburgh","15216","40.39698","-80.03587","Pizza","3.5","41","$","https://www.yelp.com/biz/mollys-pizza-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Chipotle Mexican Grill","4800 Baum Blvd,Pittsburgh, PA 15213","Pittsburgh","15213","40.45425","-79.94741","Mexican, Fast Food","3.5","45","$","https://www.yelp.com/biz/chipotle-mexican-grill-pittsburgh-10?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"The Coop Chicken and Waffles","Pittsburgh, PA 15222","Pittsburgh","15222","40.4425888061523","-79.9995422363281","Food Trucks, Waffles, Southern","4.5","14","$","https://www.yelp.com/biz/the-coop-chicken-and-waffles-pittsburgh-2?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"McKnight Kitchen","4860 McKnight Rd,Pittsburgh, PA 15237","Pittsburgh","15237","40.5294531222897","-80.0084148131627","Sushi Bars, Thai, Asian Fusion","4.0","54","$$","https://www.yelp.com/biz/mcknight-kitchen-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"The Big Idea Bookstore and Cafe","4812 Liberty Ave,Pittsburgh, PA 15224","Pittsburgh","15224","40.4601392","-79.9467527","Bookstores, Cafes","4.5","18","$","https://www.yelp.com/biz/the-big-idea-bookstore-and-cafe-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Mineo's Pizza House","713 Washington Rd,Pittsburgh, PA 15228","Pittsburgh","15228","40.37994","-80.0447","Pizza","3.5","49","$","https://www.yelp.com/biz/mineos-pizza-house-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Ease Modern Comfort Cuisine","1100 S Braddock Ave,Pittsburgh, PA 15218","Pittsburgh","15218","40.4326","-79.89424","American (New), Comfort Food, Breakfast & Brunch","3.5","63","$$","https://www.yelp.com/biz/ease-modern-comfort-cuisine-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Osaka","2101 Green Tree Rd,Pittsburgh, PA 15220","Pittsburgh","15220","40.3904719245925","-80.0712340054321","Sushi Bars, Chinese, Cocktail Bars","4.0","50","$$","https://www.yelp.com/biz/osaka-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Mitchell's Fish Market","1500 Washington Rd,Pittsburgh, PA 15228","Pittsburgh","15228","40.357194","-80.051294","Seafood","3.5","65","$$$","https://www.yelp.com/biz/mitchells-fish-market-pittsburgh-2?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Marketplace Cafe","Nordstrom,1000 Ross Park Mall Dr,Pittsburgh, PA 15237","Pittsburgh","15237","40.544484","-80.008365","Diners, American (New), Cafes","4.0","23","$$","https://www.yelp.com/biz/marketplace-cafe-pittsburgh-3?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Acorn Pittsburgh","5528 Walnut St,Pittsburgh, PA 15232","Pittsburgh","15232","40.45129","-79.93259","American (New)","4.5","31","$$$","https://www.yelp.com/biz/acorn-pittsburgh-pittsburgh-3?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Andrew's Steak and Seafood","777 Casino Dr,Pittsburgh, PA 15212","Pittsburgh","15212","40.446786","-80.022094","Steakhouses, Seafood","3.5","53","$$$","https://www.yelp.com/biz/andrews-steak-and-seafood-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Dorothy 6 Blast Furnace Cafe","224 E 8th Ave,Homestead, PA 15120","Homestead","15120","40.40727","-79.90981","Lounges, American (New)","4.0","130","$$","https://www.yelp.com/biz/dorothy-6-blast-furnace-cafe-homestead?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Chevere","400 Cherry Way,Pittsburgh, PA 15219","Pittsburgh","15219","40.4388057764328","-79.9984563680628","Tacos","4.5","16","$","https://www.yelp.com/biz/chevere-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Silky's Sports Bar & Grill","1731 Murray Ave,Pittsburgh, PA 15217","Pittsburgh","15217","40.43709","-79.922803","Sports Bars, American (Traditional)","3.5","49","$$","https://www.yelp.com/biz/silkys-sports-bar-and-grill-pittsburgh-2?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Fredos Deli","1451 Potomac Ave,Pittsburgh, PA 15216","Pittsburgh","15216","40.3962","-80.03544","Delis, Sandwiches","4.0","25","$","https://www.yelp.com/biz/fredos-deli-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"The Saloon of Mt Lebanon","622 Washington Rd,Pittsburgh, PA 15228","Pittsburgh","15228","40.38214","-80.04431","Sports Bars, Burgers, American (Traditional)","3.5","55","$","https://www.yelp.com/biz/the-saloon-of-mt-lebanon-pittsburgh-2?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Royal Myanmar","644 Center Ave,West View, PA 15229","West View","15229","40.5186","-80.03095","Burmese, Sushi Bars, Thai","4.5","90","$$","https://www.yelp.com/biz/royal-myanmar-west-view?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"India Palace Cuisine","137 6th St,Pittsburgh, PA 15222","Pittsburgh","15222","40.4430603339652","-80.0022347104508","Indian","3.5","43","$$","https://www.yelp.com/biz/india-palace-cuisine-pittsburgh-2?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Bagel Factory","5885 Forbes Ave,Pittsburgh, PA 15217","Pittsburgh","15217","40.4382514953613","-79.9199066162109","Bagels, Delis, Sandwiches","2.5","93","$","https://www.yelp.com/biz/bagel-factory-pittsburgh-2?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"The Scoop","5384 Mifflin Rd,Pittsburgh, PA 15207","Pittsburgh","15207","40.3687877","-79.9105045","Ice Cream & Frozen Yogurt, Sandwiches","4.0","25","$","https://www.yelp.com/biz/the-scoop-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Donatelli's Italian Food Center","4711 Liberty Ave,Pittsburgh, PA 15224","Pittsburgh","15224","40.46215","-79.94934","Grocery, Delis","3.5","28","$","https://www.yelp.com/biz/donatellis-italian-food-center-pittsburgh-2?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Krista's Cantina","2650 California Ave,Pittsburgh, PA 15212","Pittsburgh","15212","40.46704","-80.03437","Bars, Pool Halls, Chicken Wings","4.5","16","$","https://www.yelp.com/biz/kristas-cantina-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Excuses Bar & Grill","2526 E Carson St,Pittsburgh, PA 15203","Pittsburgh","15203","40.4272575378418","-79.96875","Bars, American (Traditional)","4.0","29","$","https://www.yelp.com/biz/excuses-bar-and-grill-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Frisch's","5301 Grove Rd,Ste E 530,Pittsburgh, PA 15236","Pittsburgh","15236","40.3579254","-80.0010376","Chicken Wings, Sandwiches, Pizza","4.0","32","$","https://www.yelp.com/biz/frischs-pittsburgh-3?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"DeBlasio's Restaurant","1717 Cochran Rd,Pittsburgh, PA 15220","Pittsburgh","15220","40.3924827575684","-80.0658264160156","Italian","3.5","35","$$","https://www.yelp.com/biz/deblasios-restaurant-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"The Café Carnegie","4400 Forbes Ave,Pittsburgh, PA 15213","Pittsburgh","15213","40.44341","-79.94884","American (New)","3.5","34","$$","https://www.yelp.com/biz/the-caf%C3%A9-carnegie-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Siam Thai Restaurant","410 1st Ave,Pittsburgh, PA 15219","Pittsburgh","15219","40.4371292","-80.0005157","Thai","3.5","33","$$","https://www.yelp.com/biz/siam-thai-restaurant-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Great Harvest Bread Co","6401 Penn Ave,Pittsburgh, PA 15206","Pittsburgh","15206","40.459176349642","-79.9182679558258","Bakeries, Cafes","4.0","28","$","https://www.yelp.com/biz/great-harvest-bread-co-pittsburgh-2?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Pizza Palermo","5440 Centre Ave,Ste 3,Pittsburgh, PA 15232","Pittsburgh","15232","40.45621","-79.93657","Pizza","3.0","57","$","https://www.yelp.com/biz/pizza-palermo-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Grant Bar","114 Grant Ave,Pittsburgh, PA 15209","Pittsburgh","15209","40.4783199","-79.9697","American (Traditional), Beer Bar","3.5","33","$$","https://www.yelp.com/biz/grant-bar-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Sunny Jim's Tavern","255 Camp Horne Rd,Pittsburgh, PA 15202","Pittsburgh","15202","40.517739","-80.094469","American (Traditional), Beer Bar","3.5","61","$$","https://www.yelp.com/biz/sunny-jims-tavern-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Huszar","627 E North Ave,Pittsburgh, PA 15212","Pittsburgh","15212","40.4567312","-79.9988965","Bars, Hungarian","4.0","27","$$","https://www.yelp.com/biz/huszar-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"BRGR","1500 Washington Rd,The Galleria,Pittsburgh, PA 15228","Pittsburgh","15228","40.3577156066895","-80.051872253418","Burgers","3.0","103","$$","https://www.yelp.com/biz/brgr-pittsburgh-3?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Cherries Diner","119 Forbes Ave,Pittsburgh, PA 15222","Pittsburgh","15222","40.44101","-80.00316","Diners, Breakfast & Brunch","3.0","58","$","https://www.yelp.com/biz/cherries-diner-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"The Map Room Grill & Bar","1126 S Braddock Ave,Pittsburgh, PA 15218","Pittsburgh","15218","40.432199055493","-79.893721191281","Gastropubs, Seafood, Sandwiches","3.5","34","$$","https://www.yelp.com/biz/the-map-room-grill-and-bar-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"New Dumpling And Sushi House","2138 Murray Ave,Pittsburgh, PA 15217","Pittsburgh","15217","40.4326099","-79.92337","Chinese, Asian Fusion","3.0","67","$$","https://www.yelp.com/biz/new-dumpling-and-sushi-house-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Food Shoppe","5878 Northumberland St,Pittsburgh, PA 15217","Pittsburgh","15217","40.44156","-79.92054","Grocery, Sandwiches, Delis","4.5","13","$","https://www.yelp.com/biz/food-shoppe-pittsburgh-2?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Speakeasy","530 William Penn Pl,Downtown, PA 15219","Downtown","15219","40.440594","-79.99659","American (New), Speakeasies","3.5","75","$$","https://www.yelp.com/biz/speakeasy-downtown?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
